"Notes"	"State"	"State Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Mississippi"	"28"	"May, 2021"	"2021/05"	70	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Jun., 2021"	"2021/06"	65	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Jul., 2021"	"2021/07"	79	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Aug., 2021"	"2021/08"	60	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Sep., 2021"	"2021/09"	62	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Oct., 2021"	"2021/10"	68	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Nov., 2021"	"2021/11"	49	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Dec., 2021"	"2021/12"	63	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Jan., 2022"	"2022/01"	74	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Feb., 2022"	"2022/02"	57	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Mar., 2022"	"2022/03"	75	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Apr., 2022"	"2022/04"	60	Not Applicable	Not Applicable
	"Mississippi"	"28"	"May, 2022"	"2022/05"	84	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Jun., 2022"	"2022/06"	63	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Jul., 2022"	"2022/07"	60	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Aug., 2022"	"2022/08"	61	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Sep., 2022"	"2022/09"	69	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Oct., 2022"	"2022/10"	70	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Nov., 2022"	"2022/11"	46	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Dec., 2022"	"2022/12"	72	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Jan., 2023 "	"2023/01"	63	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Feb., 2023 "	"2023/02"	56	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Mar., 2023 "	"2023/03"	66	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Apr., 2023 "	"2023/04"	60	Not Applicable	Not Applicable
	"Mississippi"	"28"	"May, 2023 "	"2023/05"	59	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Jun., 2023 "	"2023/06"	57	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Jul., 2023 "	"2023/07"	60	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Aug., 2023 "	"2023/08"	71	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Sep., 2023 "	"2023/09"	56	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Oct., 2023 "	"2023/10"	55	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Nov., 2023 "	"2023/11"	74	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Dec., 2023 "	"2023/12"	62	Not Applicable	Not Applicable
	"Missouri"	"29"	"Jan., 2018"	"2018/01"	127	Not Applicable	Not Applicable
	"Missouri"	"29"	"Feb., 2018"	"2018/02"	119	Not Applicable	Not Applicable
	"Missouri"	"29"	"Mar., 2018"	"2018/03"	132	Not Applicable	Not Applicable
	"Missouri"	"29"	"Apr., 2018"	"2018/04"	127	Not Applicable	Not Applicable
	"Missouri"	"29"	"May, 2018"	"2018/05"	129	Not Applicable	Not Applicable
	"Missouri"	"29"	"Jun., 2018"	"2018/06"	149	Not Applicable	Not Applicable
	"Missouri"	"29"	"Jul., 2018"	"2018/07"	144	Not Applicable	Not Applicable
	"Missouri"	"29"	"Aug., 2018"	"2018/08"	152	Not Applicable	Not Applicable
	"Missouri"	"29"	"Sep., 2018"	"2018/09"	140	Not Applicable	Not Applicable
	"Missouri"	"29"	"Oct., 2018"	"2018/10"	161	Not Applicable	Not Applicable
	"Missouri"	"29"	"Nov., 2018"	"2018/11"	141	Not Applicable	Not Applicable
	"Missouri"	"29"	"Dec., 2018"	"2018/12"	139	Not Applicable	Not Applicable
	"Missouri"	"29"	"Jan., 2019"	"2019/01"	161	Not Applicable	Not Applicable
	"Missouri"	"29"	"Feb., 2019"	"2019/02"	130	Not Applicable	Not Applicable
	"Missouri"	"29"	"Mar., 2019"	"2019/03"	142	Not Applicable	Not Applicable
	"Missouri"	"29"	"Apr., 2019"	"2019/04"	97	Not Applicable	Not Applicable
	"Missouri"	"29"	"May, 2019"	"2019/05"	117	Not Applicable	Not Applicable
	"Missouri"	"29"	"Jun., 2019"	"2019/06"	105	Not Applicable	Not Applicable
	"Missouri"	"29"	"Jul., 2019"	"2019/07"	144	Not Applicable	Not Applicable
	"Missouri"	"29"	"Aug., 2019"	"2019/08"	155	Not Applicable	Not Applicable
	"Missouri"	"29"	"Sep., 2019"	"2019/09"	147	Not Applicable	Not Applicable
	"Missouri"	"29"	"Oct., 2019"	"2019/10"	146	Not Applicable	Not Applicable
	"Missouri"	"29"	"Nov., 2019"	"2019/11"	144	Not Applicable	Not Applicable
	"Missouri"	"29"	"Dec., 2019"	"2019/12"	161	Not Applicable	Not Applicable
	"Missouri"	"29"	"Jan., 2020"	"2020/01"	149	Not Applicable	Not Applicable
	"Missouri"	"29"	"Feb., 2020"	"2020/02"	158	Not Applicable	Not Applicable
	"Missouri"	"29"	"Mar., 2020"	"2020/03"	160	Not Applicable	Not Applicable
	"Missouri"	"29"	"Apr., 2020"	"2020/04"	195	Not Applicable	Not Applicable
	"Missouri"	"29"	"May, 2020"	"2020/05"	197	Not Applicable	Not Applicable
	"Missouri"	"29"	"Jun., 2020"	"2020/06"	160	Not Applicable	Not Applicable
	"Missouri"	"29"	"Jul., 2020"	"2020/07"	165	Not Applicable	Not Applicable
	"Missouri"	"29"	"Aug., 2020"	"2020/08"	159	Not Applicable	Not Applicable
	"Missouri"	"29"	"Sep., 2020"	"2020/09"	142	Not Applicable	Not Applicable
	"Missouri"	"29"	"Oct., 2020"	"2020/10"	169	Not Applicable	Not Applicable
	"Missouri"	"29"	"Nov., 2020"	"2020/11"	150	Not Applicable	Not Applicable
	"Missouri"	"29"	"Dec., 2020"	"2020/12"	147	Not Applicable	Not Applicable
	"Missouri"	"29"	"Jan., 2021"	"2021/01"	179	Not Applicable	Not Applicable
	"Missouri"	"29"	"Feb., 2021"	"2021/02"	168	Not Applicable	Not Applicable
	"Missouri"	"29"	"Mar., 2021"	"2021/03"	190	Not Applicable	Not Applicable
	"Missouri"	"29"	"Apr., 2021"	"2021/04"	216	Not Applicable	Not Applicable
	"Missouri"	"29"	"May, 2021"	"2021/05"	205	Not Applicable	Not Applicable
	"Missouri"	"29"	"Jun., 2021"	"2021/06"	191	Not Applicable	Not Applicable
	"Missouri"	"29"	"Jul., 2021"	"2021/07"	179	Not Applicable	Not Applicable
	"Missouri"	"29"	"Aug., 2021"	"2021/08"	197	Not Applicable	Not Applicable
	"Missouri"	"29"	"Sep., 2021"	"2021/09"	173	Not Applicable	Not Applicable
	"Missouri"	"29"	"Oct., 2021"	"2021/10"	183	Not Applicable	Not Applicable
	"Missouri"	"29"	"Nov., 2021"	"2021/11"	177	Not Applicable	Not Applicable
	"Missouri"	"29"	"Dec., 2021"	"2021/12"	174	Not Applicable	Not Applicable
	"Missouri"	"29"	"Jan., 2022"	"2022/01"	194	Not Applicable	Not Applicable
	"Missouri"	"29"	"Feb., 2022"	"2022/02"	167	Not Applicable	Not Applicable
	"Missouri"	"29"	"Mar., 2022"	"2022/03"	185	Not Applicable	Not Applicable
	"Missouri"	"29"	"Apr., 2022"	"2022/04"	196	Not Applicable	Not Applicable
	"Missouri"	"29"	"May, 2022"	"2022/05"	191	Not Applicable	Not Applicable
	"Missouri"	"29"	"Jun., 2022"	"2022/06"	186	Not Applicable	Not Applicable
	"Missouri"	"29"	"Jul., 2022"	"2022/07"	195	Not Applicable	Not Applicable
	"Missouri"	"29"	"Aug., 2022"	"2022/08"	192	Not Applicable	Not Applicable
	"Missouri"	"29"	"Sep., 2022"	"2022/09"	194	Not Applicable	Not Applicable
	"Missouri"	"29"	"Oct., 2022"	"2022/10"	193	Not Applicable	Not Applicable
	"Missouri"	"29"	"Nov., 2022"	"2022/11"	171	Not Applicable	Not Applicable
	"Missouri"	"29"	"Dec., 2022"	"2022/12"	200	Not Applicable	Not Applicable
	"Missouri"	"29"	"Jan., 2023 "	"2023/01"	184	Not Applicable	Not Applicable
	"Missouri"	"29"	"Feb., 2023 "	"2023/02"	177	Not Applicable	Not Applicable
	"Missouri"	"29"	"Mar., 2023 "	"2023/03"	217	Not Applicable	Not Applicable
	"Missouri"	"29"	"Apr., 2023 "	"2023/04"	180	Not Applicable	Not Applicable
	"Missouri"	"29"	"May, 2023 "	"2023/05"	182	Not Applicable	Not Applicable
	"Missouri"	"29"	"Jun., 2023 "	"2023/06"	158	Not Applicable	Not Applicable
	"Missouri"	"29"	"Jul., 2023 "	"2023/07"	158	Not Applicable	Not Applicable
	"Missouri"	"29"	"Aug., 2023 "	"2023/08"	183	Not Applicable	Not Applicable
	"Missouri"	"29"	"Sep., 2023 "	"2023/09"	151	Not Applicable	Not Applicable
	"Missouri"	"29"	"Oct., 2023 "	"2023/10"	181	Not Applicable	Not Applicable
	"Missouri"	"29"	"Nov., 2023 "	"2023/11"	144	Not Applicable	Not Applicable
	"Missouri"	"29"	"Dec., 2023 "	"2023/12"	139	Not Applicable	Not Applicable
	"Montana"	"30"	"Jan., 2018"	"2018/01"	13	Not Applicable	Not Applicable
	"Montana"	"30"	"Feb., 2018"	"2018/02"	15	Not Applicable	Not Applicable
	"Montana"	"30"	"May, 2018"	"2018/05"	13	Not Applicable	Not Applicable
	"Montana"	"30"	"Jun., 2018"	"2018/06"	17	Not Applicable	Not Applicable
	"Montana"	"30"	"Jul., 2018"	"2018/07"	10	Not Applicable	Not Applicable
	"Montana"	"30"	"Aug., 2018"	"2018/08"	10	Not Applicable	Not Applicable
	"Montana"	"30"	"Sep., 2018"	"2018/09"	12	Not Applicable	Not Applicable
	"Montana"	"30"	"Oct., 2018"	"2018/10"	13	Not Applicable	Not Applicable
	"Montana"	"30"	"Dec., 2018"	"2018/12"	10	Not Applicable	Not Applicable
	"Montana"	"30"	"Jan., 2019"	"2019/01"	16	Not Applicable	Not Applicable
	"Montana"	"30"	"Feb., 2019"	"2019/02"	10	Not Applicable	Not Applicable
	"Montana"	"30"	"Apr., 2019"	"2019/04"	13	Not Applicable	Not Applicable
	"Montana"	"30"	"May, 2019"	"2019/05"	12	Not Applicable	Not Applicable
	"Montana"	"30"	"Jun., 2019"	"2019/06"	14	Not Applicable	Not Applicable
	"Montana"	"30"	"Jul., 2019"	"2019/07"	21	Not Applicable	Not Applicable
	"Montana"	"30"	"Aug., 2019"	"2019/08"	14	Not Applicable	Not Applicable
	"Montana"	"30"	"Sep., 2019"	"2019/09"	10	Not Applicable	Not Applicable
	"Montana"	"30"	"Nov., 2019"	"2019/11"	14	Not Applicable	Not Applicable
	"Montana"	"30"	"Dec., 2019"	"2019/12"	11	Not Applicable	Not Applicable
	"Montana"	"30"	"Jan., 2020"	"2020/01"	14	Not Applicable	Not Applicable
	"Montana"	"30"	"Feb., 2020"	"2020/02"	11	Not Applicable	Not Applicable
	"Montana"	"30"	"Mar., 2020"	"2020/03"	13	Not Applicable	Not Applicable
	"Montana"	"30"	"Apr., 2020"	"2020/04"	26	Not Applicable	Not Applicable
	"Montana"	"30"	"May, 2020"	"2020/05"	12	Not Applicable	Not Applicable
	"Montana"	"30"	"Jul., 2020"	"2020/07"	15	Not Applicable	Not Applicable
	"Montana"	"30"	"Aug., 2020"	"2020/08"	15	Not Applicable	Not Applicable
	"Montana"	"30"	"Sep., 2020"	"2020/09"	15	Not Applicable	Not Applicable
	"Montana"	"30"	"Oct., 2020"	"2020/10"	13	Not Applicable	Not Applicable
	"Montana"	"30"	"Nov., 2020"	"2020/11"	17	Not Applicable	Not Applicable
	"Montana"	"30"	"Dec., 2020"	"2020/12"	13	Not Applicable	Not Applicable
	"Montana"	"30"	"Jan., 2021"	"2021/01"	22	Not Applicable	Not Applicable
	"Montana"	"30"	"Feb., 2021"	"2021/02"	11	Not Applicable	Not Applicable
	"Montana"	"30"	"Mar., 2021"	"2021/03"	12	Not Applicable	Not Applicable
	"Montana"	"30"	"Apr., 2021"	"2021/04"	20	Not Applicable	Not Applicable
	"Montana"	"30"	"May, 2021"	"2021/05"	26	Not Applicable	Not Applicable
	"Montana"	"30"	"Jun., 2021"	"2021/06"	18	Not Applicable	Not Applicable
	"Montana"	"30"	"Jul., 2021"	"2021/07"	20	Not Applicable	Not Applicable
	"Montana"	"30"	"Aug., 2021"	"2021/08"	21	Not Applicable	Not Applicable
	"Montana"	"30"	"Sep., 2021"	"2021/09"	20	Not Applicable	Not Applicable
	"Montana"	"30"	"Oct., 2021"	"2021/10"	13	Not Applicable	Not Applicable
	"Montana"	"30"	"Nov., 2021"	"2021/11"	15	Not Applicable	Not Applicable
	"Montana"	"30"	"Dec., 2021"	"2021/12"	19	Not Applicable	Not Applicable
	"Montana"	"30"	"Jan., 2022"	"2022/01"	19	Not Applicable	Not Applicable
	"Montana"	"30"	"Feb., 2022"	"2022/02"	18	Not Applicable	Not Applicable
	"Montana"	"30"	"Mar., 2022"	"2022/03"	25	Not Applicable	Not Applicable
	"Montana"	"30"	"Apr., 2022"	"2022/04"	18	Not Applicable	Not Applicable
	"Montana"	"30"	"May, 2022"	"2022/05"	24	Not Applicable	Not Applicable
	"Montana"	"30"	"Jun., 2022"	"2022/06"	11	Not Applicable	Not Applicable
	"Montana"	"30"	"Jul., 2022"	"2022/07"	17	Not Applicable	Not Applicable
	"Montana"	"30"	"Aug., 2022"	"2022/08"	20	Not Applicable	Not Applicable
	"Montana"	"30"	"Sep., 2022"	"2022/09"	15	Not Applicable	Not Applicable
	"Montana"	"30"	"Oct., 2022"	"2022/10"	16	Not Applicable	Not Applicable
	"Montana"	"30"	"Nov., 2022"	"2022/11"	17	Not Applicable	Not Applicable
	"Montana"	"30"	"Dec., 2022"	"2022/12"	15	Not Applicable	Not Applicable
	"Montana"	"30"	"Jan., 2023 "	"2023/01"	17	Not Applicable	Not Applicable
	"Montana"	"30"	"Feb., 2023 "	"2023/02"	15	Not Applicable	Not Applicable
	"Montana"	"30"	"Mar., 2023 "	"2023/03"	15	Not Applicable	Not Applicable
	"Montana"	"30"	"Apr., 2023 "	"2023/04"	10	Not Applicable	Not Applicable
	"Montana"	"30"	"May, 2023 "	"2023/05"	19	Not Applicable	Not Applicable
	"Montana"	"30"	"Jun., 2023 "	"2023/06"	23	Not Applicable	Not Applicable
	"Montana"	"30"	"Jul., 2023 "	"2023/07"	14	Not Applicable	Not Applicable
	"Montana"	"30"	"Aug., 2023 "	"2023/08"	16	Not Applicable	Not Applicable
	"Montana"	"30"	"Sep., 2023 "	"2023/09"	11	Not Applicable	Not Applicable
	"Montana"	"30"	"Oct., 2023 "	"2023/10"	22	Not Applicable	Not Applicable
	"Montana"	"30"	"Nov., 2023 "	"2023/11"	16	Not Applicable	Not Applicable
	"Montana"	"30"	"Dec., 2023 "	"2023/12"	17	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Feb., 2018"	"2018/02"	14	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Mar., 2018"	"2018/03"	19	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Apr., 2018"	"2018/04"	12	Not Applicable	Not Applicable
	"Nebraska"	"31"	"May, 2018"	"2018/05"	17	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Jun., 2018"	"2018/06"	14	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Jul., 2018"	"2018/07"	18	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Sep., 2018"	"2018/09"	11	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Oct., 2018"	"2018/10"	12	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Nov., 2018"	"2018/11"	19	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Dec., 2018"	"2018/12"	19	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Jan., 2019"	"2019/01"	16	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Feb., 2019"	"2019/02"	18	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Mar., 2019"	"2019/03"	23	Not Applicable	Not Applicable
	"Nebraska"	"31"	"May, 2019"	"2019/05"	11	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Jun., 2019"	"2019/06"	11	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Jul., 2019"	"2019/07"	17	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Aug., 2019"	"2019/08"	18	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Sep., 2019"	"2019/09"	17	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Oct., 2019"	"2019/10"	10	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Nov., 2019"	"2019/11"	18	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Dec., 2019"	"2019/12"	12	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Jan., 2020"	"2020/01"	18	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Feb., 2020"	"2020/02"	16	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Mar., 2020"	"2020/03"	26	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Apr., 2020"	"2020/04"	26	Not Applicable	Not Applicable
	"Nebraska"	"31"	"May, 2020"	"2020/05"	21	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Jun., 2020"	"2020/06"	17	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Jul., 2020"	"2020/07"	11	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Aug., 2020"	"2020/08"	24	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Sep., 2020"	"2020/09"	25	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Oct., 2020"	"2020/10"	18	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Nov., 2020"	"2020/11"	13	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Dec., 2020"	"2020/12"	22	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Jan., 2021"	"2021/01"	13	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Feb., 2021"	"2021/02"	20	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Mar., 2021"	"2021/03"	21	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Apr., 2021"	"2021/04"	24	Not Applicable	Not Applicable
	"Nebraska"	"31"	"May, 2021"	"2021/05"	18	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Jun., 2021"	"2021/06"	20	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Jul., 2021"	"2021/07"	18	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Aug., 2021"	"2021/08"	38	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Sep., 2021"	"2021/09"	17	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Oct., 2021"	"2021/10"	19	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Nov., 2021"	"2021/11"	14	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Dec., 2021"	"2021/12"	12	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Jan., 2022"	"2022/01"	14	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Feb., 2022"	"2022/02"	27	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Mar., 2022"	"2022/03"	19	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Apr., 2022"	"2022/04"	16	Not Applicable	Not Applicable
	"Nebraska"	"31"	"May, 2022"	"2022/05"	22	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Jun., 2022"	"2022/06"	34	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Jul., 2022"	"2022/07"	21	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Aug., 2022"	"2022/08"	19	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Sep., 2022"	"2022/09"	13	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Oct., 2022"	"2022/10"	19	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Nov., 2022"	"2022/11"	21	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Dec., 2022"	"2022/12"	24	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Jan., 2023 "	"2023/01"	16	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Feb., 2023 "	"2023/02"	14	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Mar., 2023 "	"2023/03"	13	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Apr., 2023 "	"2023/04"	14	Not Applicable	Not Applicable
	"Nebraska"	"31"	"May, 2023 "	"2023/05"	18	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Jun., 2023 "	"2023/06"	15	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Jul., 2023 "	"2023/07"	23	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Aug., 2023 "	"2023/08"	18	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Sep., 2023 "	"2023/09"	12	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Oct., 2023 "	"2023/10"	15	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Dec., 2023 "	"2023/12"	22	Not Applicable	Not Applicable
	"Nevada"	"32"	"Jan., 2018"	"2018/01"	54	Not Applicable	Not Applicable
	"Nevada"	"32"	"Feb., 2018"	"2018/02"	55	Not Applicable	Not Applicable
	"Nevada"	"32"	"Mar., 2018"	"2018/03"	51	Not Applicable	Not Applicable
	"Nevada"	"32"	"Apr., 2018"	"2018/04"	57	Not Applicable	Not Applicable
	"Nevada"	"32"	"May, 2018"	"2018/05"	46	Not Applicable	Not Applicable
	"Nevada"	"32"	"Jun., 2018"	"2018/06"	67	Not Applicable	Not Applicable
	"Nevada"	"32"	"Jul., 2018"	"2018/07"	84	Not Applicable	Not Applicable
	"Nevada"	"32"	"Aug., 2018"	"2018/08"	76	Not Applicable	Not Applicable
	"Nevada"	"32"	"Sep., 2018"	"2018/09"	48	Not Applicable	Not Applicable
	"Nevada"	"32"	"Oct., 2018"	"2018/10"	61	Not Applicable	Not Applicable
	"Nevada"	"32"	"Nov., 2018"	"2018/11"	49	Not Applicable	Not Applicable
	"Nevada"	"32"	"Dec., 2018"	"2018/12"	64	Not Applicable	Not Applicable
	"Nevada"	"32"	"Jan., 2019"	"2019/01"	68	Not Applicable	Not Applicable
	"Nevada"	"32"	"Feb., 2019"	"2019/02"	58	Not Applicable	Not Applicable
	"Nevada"	"32"	"Mar., 2019"	"2019/03"	49	Not Applicable	Not Applicable
	"Nevada"	"32"	"Apr., 2019"	"2019/04"	58	Not Applicable	Not Applicable
	"Nevada"	"32"	"May, 2019"	"2019/05"	54	Not Applicable	Not Applicable
	"Nevada"	"32"	"Jun., 2019"	"2019/06"	52	Not Applicable	Not Applicable
	"Nevada"	"32"	"Jul., 2019"	"2019/07"	80	Not Applicable	Not Applicable
	"Nevada"	"32"	"Aug., 2019"	"2019/08"	68	Not Applicable	Not Applicable
	"Nevada"	"32"	"Sep., 2019"	"2019/09"	59	Not Applicable	Not Applicable
	"Nevada"	"32"	"Oct., 2019"	"2019/10"	37	Not Applicable	Not Applicable
	"Nevada"	"32"	"Nov., 2019"	"2019/11"	48	Not Applicable	Not Applicable
	"Nevada"	"32"	"Dec., 2019"	"2019/12"	59	Not Applicable	Not Applicable
	"Nevada"	"32"	"Jan., 2020"	"2020/01"	55	Not Applicable	Not Applicable
	"Nevada"	"32"	"Feb., 2020"	"2020/02"	53	Not Applicable	Not Applicable
	"Nevada"	"32"	"Mar., 2020"	"2020/03"	52	Not Applicable	Not Applicable
	"Nevada"	"32"	"Apr., 2020"	"2020/04"	83	Not Applicable	Not Applicable
	"Nevada"	"32"	"May, 2020"	"2020/05"	95	Not Applicable	Not Applicable
	"Nevada"	"32"	"Jun., 2020"	"2020/06"	66	Not Applicable	Not Applicable
	"Nevada"	"32"	"Jul., 2020"	"2020/07"	82	Not Applicable	Not Applicable
	"Nevada"	"32"	"Aug., 2020"	"2020/08"	95	Not Applicable	Not Applicable
	"Nevada"	"32"	"Sep., 2020"	"2020/09"	55	Not Applicable	Not Applicable
	"Nevada"	"32"	"Oct., 2020"	"2020/10"	79	Not Applicable	Not Applicable
	"Nevada"	"32"	"Nov., 2020"	"2020/11"	70	Not Applicable	Not Applicable
	"Nevada"	"32"	"Dec., 2020"	"2020/12"	81	Not Applicable	Not Applicable
	"Nevada"	"32"	"Jan., 2021"	"2021/01"	84	Not Applicable	Not Applicable
	"Nevada"	"32"	"Feb., 2021"	"2021/02"	88	Not Applicable	Not Applicable
	"Nevada"	"32"	"Mar., 2021"	"2021/03"	82	Not Applicable	Not Applicable
	"Nevada"	"32"	"Apr., 2021"	"2021/04"	82	Not Applicable	Not Applicable
	"Nevada"	"32"	"May, 2021"	"2021/05"	71	Not Applicable	Not Applicable
	"Nevada"	"32"	"Jun., 2021"	"2021/06"	101	Not Applicable	Not Applicable
	"Nevada"	"32"	"Jul., 2021"	"2021/07"	117	Not Applicable	Not Applicable
	"Nevada"	"32"	"Aug., 2021"	"2021/08"	81	Not Applicable	Not Applicable
	"Nevada"	"32"	"Sep., 2021"	"2021/09"	70	Not Applicable	Not Applicable
	"Nevada"	"32"	"Oct., 2021"	"2021/10"	68	Not Applicable	Not Applicable
	"Nevada"	"32"	"Nov., 2021"	"2021/11"	78	Not Applicable	Not Applicable
	"Nevada"	"32"	"Dec., 2021"	"2021/12"	89	Not Applicable	Not Applicable
	"Nevada"	"32"	"Jan., 2022"	"2022/01"	80	Not Applicable	Not Applicable
	"Nevada"	"32"	"Feb., 2022"	"2022/02"	66	Not Applicable	Not Applicable
	"Nevada"	"32"	"Mar., 2022"	"2022/03"	68	Not Applicable	Not Applicable
	"Nevada"	"32"	"Apr., 2022"	"2022/04"	82	Not Applicable	Not Applicable
	"Nevada"	"32"	"May, 2022"	"2022/05"	84	Not Applicable	Not Applicable
	"Nevada"	"32"	"Jun., 2022"	"2022/06"	86	Not Applicable	Not Applicable
	"Nevada"	"32"	"Jul., 2022"	"2022/07"	117	Not Applicable	Not Applicable
	"Nevada"	"32"	"Aug., 2022"	"2022/08"	77	Not Applicable	Not Applicable
	"Nevada"	"32"	"Sep., 2022"	"2022/09"	123	Not Applicable	Not Applicable
	"Nevada"	"32"	"Oct., 2022"	"2022/10"	81	Not Applicable	Not Applicable
	"Nevada"	"32"	"Nov., 2022"	"2022/11"	93	Not Applicable	Not Applicable
	"Nevada"	"32"	"Dec., 2022"	"2022/12"	89	Not Applicable	Not Applicable
	"Nevada"	"32"	"Jan., 2023 "	"2023/01"	84	Not Applicable	Not Applicable
	"Nevada"	"32"	"Feb., 2023 "	"2023/02"	85	Not Applicable	Not Applicable
	"Nevada"	"32"	"Mar., 2023 "	"2023/03"	139	Not Applicable	Not Applicable
	"Nevada"	"32"	"Apr., 2023 "	"2023/04"	120	Not Applicable	Not Applicable
	"Nevada"	"32"	"May, 2023 "	"2023/05"	88	Not Applicable	Not Applicable
	"Nevada"	"32"	"Jun., 2023 "	"2023/06"	96	Not Applicable	Not Applicable
	"Nevada"	"32"	"Jul., 2023 "	"2023/07"	159	Not Applicable	Not Applicable
	"Nevada"	"32"	"Aug., 2023 "	"2023/08"	131	Not Applicable	Not Applicable
	"Nevada"	"32"	"Sep., 2023 "	"2023/09"	110	Not Applicable	Not Applicable
	"Nevada"	"32"	"Oct., 2023 "	"2023/10"	101	Not Applicable	Not Applicable
	"Nevada"	"32"	"Nov., 2023 "	"2023/11"	101	Not Applicable	Not Applicable
